ad_id,clicks,impressions,date_start,date_stop,reach,frequency,spend,age,gender,website_ctr,actions_onsite_conversion.post_save,actions_link_click,actions_post_reaction,actions_post_engagement,actions_page_engagement,action_values_offsite_conversion.fb_pixel_add_to_cart,action_values_offsite_conversion.fb_pixel_initiate_checkout,action_values_offsite_conversion.fb_pixel_view_content,action_values_omni_add_to_cart,action_values_omni_initiated_checkout,action_values_omni_view_content,action_values_add_to_cart,action_values_initiate_checkout,actions_offsite_conversion.fb_pixel_add_to_cart,actions_offsite_conversion.fb_pixel_initiate_checkout,actions_offsite_conversion.fb_pixel_view_content,actions_add_to_cart,actions_initiate_checkout,actions_landing_page_view,actions_view_content,actions_post,action_values_offsite_conversion.fb_pixel_add_payment_info,action_values_offsite_conversion.fb_pixel_purchase,action_values_add_payment_info,actions_offsite_conversion.fb_pixel_add_payment_info,actions_offsite_conversion.fb_pixel_purchase,actions_purchase,actions_offsite_conversion.fb_pixel_search,actions_search,actions_offsite_conversion.fb_pixel_lead,actions_comment
23850941330970035,6,366,2022-02-05,2022-02-05,341,1.073314,109.69,25-34,male,1.36612,,5.0,2.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,0,101,2022-02-05,2022-02-05,94,1.074468,44.87,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,0,64,2022-02-05,2022-02-05,56,1.142857,25.61,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,0,6,2022-02-05,2022-02-05,6,1.0,2.54,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,0,0,2022-02-05,2022-02-05,0,0.0,0.0,Unknown,unknown,,,,,,,,,5998.0,,,5998.0,,,,,4.0,,,1.0,4.0,,,,,,,,,,,
23850769659510035,26,468,2022-02-06,2022-02-06,416,1.125,255.29,25-34,male,3.846154,,18.0,,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,13,229,2022-02-06,2022-02-06,199,1.150754,184.94,35-44,male,3.056769,,7.0,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,4,109,2022-02-06,2022-02-06,95,1.147368,87.23,45-54,male,3.669725,,4.0,2.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,2,2022-02-06,2022-02-06,2,1.0,2.52,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,0,2022-02-06,2022-02-06,0,0.0,0.0,Unknown,unknown,,,,,,,,,101981.0,,,101981.0,,,,,31.0,,,23.0,31.0,,,,,,,,,,,
23850769659530035,26,314,2022-02-06,2022-02-06,282,1.113475,315.8,25-34,male,4.458599,,14.0,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,13,142,2022-02-06,2022-02-06,127,1.11811,153.57,35-44,male,6.338028,,9.0,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,1,60,2022-02-06,2022-02-06,56,1.071429,105.59,45-54,male,1.666667,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,5,2022-02-06,2022-02-06,5,1.0,10.19,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,0,2022-02-06,2022-02-06,0,0.0,0.0,Unknown,unknown,,,,,,,,,81980.0,,,81980.0,,,,,37.0,,,20.0,37.0,,,,,,,,,,,
23850875657320035,1,93,2022-02-06,2022-02-06,83,1.120482,7.35,18-24,female,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,5,76,2022-02-06,2022-02-06,68,1.117647,4.76,18-24,male,5.263158,,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,2,80,2022-02-06,2022-02-06,79,1.012658,22.72,25-34,female,1.25,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,16,909,2022-02-06,2022-02-06,764,1.189791,232.37,25-34,male,1.10011,,10.0,3.0,14.0,14.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850875657320035,0,2,2022-02-06,2022-02-06,1,2.0,0.02,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,37,2022-02-06,2022-02-06,34,1.088235,18.68,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,5,369,2022-02-06,2022-02-06,288,1.28125,108.65,35-44,male,0.813008,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,1,2022-02-06,2022-02-06,1,1.0,0.06,35-44,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,21,2022-02-06,2022-02-06,17,1.235294,4.04,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,7,156,2022-02-06,2022-02-06,109,1.431193,105.45,45-54,male,2.564103,,4.0,2.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,1,2022-02-06,2022-02-06,1,1.0,0.12,55-64,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,2,20,2022-02-06,2022-02-06,17,1.176471,17.96,55-64,male,10.0,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,1,2022-02-06,2022-02-06,1,1.0,0.01,65+,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,4,2022-02-06,2022-02-06,4,1.0,0.07,65+,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,0,2022-02-06,2022-02-06,0,0.0,0.0,Unknown,unknown,,,,,,,,,139970.0,,,139970.0,,,,,53.0,,,18.0,53.0,,,,,,,,,,,
23850875842970035,0,7,2022-02-06,2022-02-06,4,1.75,2.17,18-24,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,1,27,2022-02-06,2022-02-06,20,1.35,4.84,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,16,2022-02-06,2022-02-06,14,1.142857,16.81,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,6,396,2022-02-06,2022-02-06,272,1.455882,111.18,25-34,male,1.262626,,5.0,3.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,1,17,2022-02-06,2022-02-06,10,1.7,33.35,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,4,266,2022-02-06,2022-02-06,162,1.641975,190.17,35-44,male,1.12782,,3.0,2.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,6,2022-02-06,2022-02-06,2,3.0,1.07,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,7,167,2022-02-06,2022-02-06,105,1.590476,135.2,45-54,male,1.796407,,3.0,5.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,1,2022-02-06,2022-02-06,1,1.0,0.02,55-64,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,2,15,2022-02-06,2022-02-06,10,1.5,30.85,55-64,male,13.333333,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,3,2022-02-06,2022-02-06,2,1.5,0.13,65+,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,0,2022-02-06,2022-02-06,0,0.0,0.0,Unknown,unknown,,,,,,,,,49987.0,,,49987.0,,,,,21.0,,,7.0,21.0,,,,,,,,,,,
23850941330930035,10,317,2022-02-06,2022-02-06,292,1.085616,240.74,25-34,male,1.892744,,6.0,1.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330930035,9,153,2022-02-06,2022-02-06,131,1.167939,181.42,35-44,male,3.921569,,6.0,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330930035,0,59,2022-02-06,2022-02-06,59,1.0,103.49,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330930035,0,1,2022-02-06,2022-02-06,1,1.0,0.3,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330930035,0,0,2022-02-06,2022-02-06,0,0.0,0.0,Unknown,unknown,,,,,,,,,36993.0,,,36993.0,,,,,12.0,,,6.0,12.0,,,,,,,,,,,
23850941330940035,0,24,2022-02-06,2022-02-06,24,1.0,22.3,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,5,270,2022-02-06,2022-02-06,254,1.062992,259.82,25-34,male,1.481481,,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,1,2022-02-06,2022-02-06,1,1.0,0.02,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,21,2022-02-06,2022-02-06,16,1.3125,25.85,35-44,female,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,3,100,2022-02-06,2022-02-06,98,1.020408,133.91,35-44,male,2.0,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,2,2022-02-06,2022-02-06,1,2.0,0.33,35-44,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,4,2022-02-06,2022-02-06,4,1.0,3.68,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,53,2022-02-06,2022-02-06,50,1.06,75.22,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,2,2022-02-06,2022-02-06,2,1.0,2.76,55-64,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,3,2022-02-06,2022-02-06,3,1.0,0.32,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,0,2022-02-06,2022-02-06,0,0.0,0.0,Unknown,unknown,,,,,,,,,6998.0,,,6998.0,,,,,4.0,,,5.0,4.0,,,,,,,,,,,
23850941330970035,0,2,2022-02-06,2022-02-06,2,1.0,0.34,13-17,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,12,311,2022-02-06,2022-02-06,288,1.079861,257.43,25-34,male,2.250804,,7.0,1.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,5,119,2022-02-06,2022-02-06,109,1.091743,145.91,35-44,male,2.521008,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,1,72,2022-02-06,2022-02-06,65,1.107692,121.68,45-54,male,1.388889,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,0,1,2022-02-06,2022-02-06,1,1.0,0.47,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,0,0,2022-02-06,2022-02-06,0,0.0,0.0,Unknown,unknown,,,,,,,,,26992.0,,,26992.0,,,,,12.0,,,9.0,12.0,,,,,,,,,,,
23850769659510035,7,165,2022-02-07,2022-02-07,158,1.044304,159.08,25-34,male,3.030303,,5.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,1,77,2022-02-07,2022-02-07,71,1.084507,66.51,35-44,male,1.298701,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,1,34,2022-02-07,2022-02-07,32,1.0625,32.14,45-54,male,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,1,2022-02-07,2022-02-07,1,1.0,0.62,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,0,2022-02-07,2022-02-07,0,0.0,0.0,Unknown,unknown,,,,,,,,,10998.0,,,10998.0,,,,,8.0,,,6.0,8.0,,,,,,,,,,,
23850769659530035,9,171,2022-02-07,2022-02-07,154,1.11039,140.61,25-34,male,2.339181,,4.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,3,60,2022-02-07,2022-02-07,56,1.071429,75.18,35-44,male,5.0,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,2,31,2022-02-07,2022-02-07,31,1.0,46.94,45-54,male,3.225806,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,1,2022-02-07,2022-02-07,1,1.0,4.2,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,0,2022-02-07,2022-02-07,0,0.0,0.0,Unknown,unknown,,,,,,,,,8997.0,,,8997.0,,,,,6.0,,,12.0,6.0,,,,,,,,,,,
23850875657320035,0,97,2022-02-07,2022-02-07,89,1.089888,11.44,18-24,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,3,78,2022-02-07,2022-02-07,71,1.098592,4.56,18-24,male,2.564103,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,3,106,2022-02-07,2022-02-07,101,1.049505,45.29,25-34,female,1.886792,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,9,849,2022-02-07,2022-02-07,688,1.234012,220.22,25-34,male,0.353357,1.0,3.0,5.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,3,2022-02-07,2022-02-07,2,1.5,0.11,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,4,42,2022-02-07,2022-02-07,39,1.076923,27.6,35-44,female,4.761905,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,7,341,2022-02-07,2022-02-07,250,1.364,95.16,35-44,male,1.466276,,5.0,1.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,1,2022-02-07,2022-02-07,1,1.0,0.05,35-44,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,1,20,2022-02-07,2022-02-07,15,1.333333,4.4,45-54,female,5.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,4,159,2022-02-07,2022-02-07,119,1.336134,83.57,45-54,male,0.628931,,1.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,1,2022-02-07,2022-02-07,1,1.0,0.03,55-64,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,15,2022-02-07,2022-02-07,13,1.153846,23.1,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,1,2022-02-07,2022-02-07,1,1.0,0.02,65+,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,1,2022-02-07,2022-02-07,1,1.0,0.17,65+,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,0,2022-02-07,2022-02-07,0,0.0,0.0,Unknown,unknown,,,,,,,,,66987.0,,,66987.0,,,,,27.0,,,13.0,27.0,,,,,,,,1.0,1.0,,
23850875842970035,0,5,2022-02-07,2022-02-07,3,1.666667,1.25,18-24,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,21,2022-02-07,2022-02-07,17,1.235294,1.32,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,5,2022-02-07,2022-02-07,5,1.0,2.45,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,3,217,2022-02-07,2022-02-07,174,1.247126,95.39,25-34,male,1.382488,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,10,2022-02-07,2022-02-07,9,1.111111,9.65,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,3,159,2022-02-07,2022-02-07,117,1.358974,52.53,35-44,male,1.886792,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,6,2022-02-07,2022-02-07,5,1.2,4.31,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,1,72,2022-02-07,2022-02-07,58,1.241379,42.01,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,1,8,2022-02-07,2022-02-07,7,1.142857,5.08,55-64,male,12.5,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,1,2022-02-07,2022-02-07,1,1.0,0.07,65+,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875842970035,0,0,2022-02-07,2022-02-07,0,0.0,0.0,Unknown,unknown,,,,,,,,3999.0,12996.0,,3999.0,12996.0,,3999.0,,2.0,8.0,,2.0,5.0,8.0,,3999.0,3999.0,3999.0,2.0,1.0,1.0,,,,
23850875877690035,0,0,2022-02-07,2022-02-07,0,0.0,0.0,Unknown,unknown,,,,,,,,,,,,,,,,,5.0,,,,5.0,,,,,,,,,,,
23850941330930035,6,129,2022-02-07,2022-02-07,120,1.075,116.92,25-34,male,3.875969,,5.0,1.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330930035,1,70,2022-02-07,2022-02-07,66,1.060606,76.98,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330930035,0,29,2022-02-07,2022-02-07,27,1.074074,32.53,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330930035,0,1,2022-02-07,2022-02-07,1,1.0,5.13,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330930035,0,0,2022-02-07,2022-02-07,0,0.0,0.0,Unknown,unknown,,,,,,,,,7999.0,,,7999.0,,,,,2.0,,,6.0,2.0,,,,,,,,,,,
23850941330940035,0,4,2022-02-07,2022-02-07,4,1.0,1.58,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,4,128,2022-02-07,2022-02-07,119,1.07563,119.6,25-34,male,1.5625,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,4,2022-02-07,2022-02-07,4,1.0,6.62,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,53,2022-02-07,2022-02-07,51,1.039216,46.9,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,1,2022-02-07,2022-02-07,1,1.0,0.25,35-44,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,1,5,2022-02-07,2022-02-07,5,1.0,15.61,45-54,female,20.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,22,2022-02-07,2022-02-07,22,1.0,23.73,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,2,2022-02-07,2022-02-07,2,1.0,0.6,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330940035,0,0,2022-02-07,2022-02-07,0,0.0,0.0,Unknown,unknown,,,,,,,,,17996.0,,,17996.0,,,,,6.0,,,2.0,6.0,,,,,,,,,,,
23850941330970035,0,136,2022-02-07,2022-02-07,128,1.0625,131.32,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,0,69,2022-02-07,2022-02-07,64,1.078125,65.01,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,2,30,2022-02-07,2022-02-07,28,1.071429,37.19,45-54,male,6.666667,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850941330970035,0,0,2022-02-07,2022-02-07,0,0.0,0.0,Unknown,unknown,,,,,,,,,2999.0,,,2999.0,,,,,2.0,,,1.0,2.0,,,,,,,,,,,
23850952234250035,0,1,2022-02-07,2022-02-07,1,1.0,0.07,13-17,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,25,2022-02-07,2022-02-07,25,1.0,4.25,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,7,229,2022-02-07,2022-02-07,219,1.045662,96.44,25-34,male,3.056769,,7.0,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,1,2022-02-07,2022-02-07,1,1.0,0.4,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,20,2022-02-07,2022-02-07,19,1.052632,10.72,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,1,70,2022-02-07,2022-02-07,68,1.029412,40.89,35-44,male,1.428571,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,1,2022-02-07,2022-02-07,1,1.0,0.02,35-44,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,8,2022-02-07,2022-02-07,8,1.0,3.1,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,2,30,2022-02-07,2022-02-07,29,1.034483,17.5,45-54,male,3.333333,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,0,2022-02-07,2022-02-07,0,0.0,0.0,Unknown,unknown,,,,,,,,,22994.0,,,22994.0,,,,,6.0,,,10.0,6.0,,,,,,,,,,1.0,
23850952234260035,0,37,2022-02-07,2022-02-07,36,1.027778,11.87,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,1,213,2022-02-07,2022-02-07,208,1.024038,59.64,25-34,male,0.469484,,1.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,21,2022-02-07,2022-02-07,21,1.0,14.24,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,1,88,2022-02-07,2022-02-07,86,1.023256,45.41,35-44,male,1.136364,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,2,2022-02-07,2022-02-07,2,1.0,0.29,35-44,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,8,2022-02-07,2022-02-07,8,1.0,4.56,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,27,2022-02-07,2022-02-07,26,1.038462,12.34,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,1,1,2022-02-07,2022-02-07,1,1.0,1.09,55-64,male,100.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,0,2022-02-07,2022-02-07,0,0.0,0.0,Unknown,unknown,,,,,,,,,2999.0,,,2999.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,
23850952234280035,0,37,2022-02-07,2022-02-07,37,1.0,15.4,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,2,203,2022-02-07,2022-02-07,200,1.015,80.06,25-34,male,0.985222,,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,15,2022-02-07,2022-02-07,15,1.0,5.37,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,1,62,2022-02-07,2022-02-07,59,1.050847,31.23,35-44,male,1.612903,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,5,2022-02-07,2022-02-07,5,1.0,3.88,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,1,34,2022-02-07,2022-02-07,31,1.096774,14.89,45-54,male,2.941176,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,1,2022-02-07,2022-02-07,1,1.0,0.0,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,0,2022-02-07,2022-02-07,0,0.0,0.0,Unknown,unknown,,,,,,,,,7998.0,,,7998.0,,,,,2.0,,,2.0,2.0,,,,,,,,,,,
23850952308400035,0,17,2022-02-07,2022-02-07,17,1.0,11.89,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,95,2022-02-07,2022-02-07,92,1.032609,44.09,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,1,2022-02-07,2022-02-07,1,1.0,0.0,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,9,2022-02-07,2022-02-07,9,1.0,4.42,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,47,2022-02-07,2022-02-07,47,1.0,14.04,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,3,2022-02-07,2022-02-07,3,1.0,1.49,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,28,2022-02-07,2022-02-07,27,1.037037,14.23,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,1,2022-02-07,2022-02-07,1,1.0,0.23,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,9,2022-02-07,2022-02-07,9,1.0,9.52,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,48,2022-02-07,2022-02-07,47,1.021277,39.16,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,1,2022-02-07,2022-02-07,1,1.0,0.15,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,9,2022-02-07,2022-02-07,9,1.0,6.09,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,20,2022-02-07,2022-02-07,19,1.052632,9.84,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,2,2022-02-07,2022-02-07,2,1.0,0.57,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,28,2022-02-07,2022-02-07,24,1.166667,20.75,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,1,2022-02-07,2022-02-07,1,1.0,0.68,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,2,15,2022-02-07,2022-02-07,14,1.071429,23.35,25-34,female,6.666667,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,1,59,2022-02-07,2022-02-07,56,1.053571,28.25,25-34,male,1.694915,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,7,2022-02-07,2022-02-07,7,1.0,5.39,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,29,2022-02-07,2022-02-07,27,1.074074,20.99,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,3,2022-02-07,2022-02-07,3,1.0,1.89,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
